id;value;award_date;student_id;subject_id;teacher_id
2663;A;2023-09-27;854;40;101
2664;P;2024-04-02;101;31;8
2665;P;2024-02-02;101;31;8
2666;E;2024-01-26;739;59;30
2667;P;2024-03-14;739;59;30
2668;E;2023-10-23;739;59;30
2669;E;2024-04-02;18;33;87
2670;D;2024-05-07;18;33;87
2671;A;2024-05-19;18;33;87
2672;P;2024-01-28;18;33;87
2673;A;2023-09-27;18;33;87
2674;A;2023-11-19;543;4;12
2675;A;2023-12-26;543;4;12
2676;D;2023-09-14;543;4;12
2677;A;2024-02-05;543;4;12
2678;A;2023-11-20;543;4;12
2679;P;2024-04-26;884;68;91
2680;P;2023-09-02;884;68;91
2681;D;2024-02-10;884;68;91
2682;T;2024-04-10;165;52;85
2683;A;2023-11-14;165;52;85
2684;T;2024-03-28;165;52;85
2685;A;2024-01-01;165;52;85
2686;P;2024-03-08;165;52;85
2687;E;2024-01-16;229;73;42
2688;P;2023-10-14;229;73;42
2689;E;2024-01-06;229;73;42
2690;A;2023-11-28;691;18;107
2691;P;2024-05-03;691;18;107
2692;A;2024-02-26;691;18;107
2693;A;2024-05-13;314;31;8
2694;E;2023-10-26;314;31;8
2695;E;2023-12-28;314;31;8
2696;A;2024-05-10;314;31;8
2697;P;2024-03-27;429;18;107
2698;A;2024-03-08;583;76;48
2699;E;2023-11-07;709;72;100
2700;E;2024-06-16;346;20;28
2701;P;2023-12-28;346;20;28
2702;E;2024-01-02;346;20;28
2703;A;2023-10-04;346;20;28
2704;P;2023-11-26;346;20;28
2705;A;2024-06-02;359;39;41
2706;E;2023-11-06;359;39;41
2707;P;2023-09-12;359;39;41
2708;A;2024-02-15;359;39;41
2709;A;2023-12-12;359;39;41
2710;A;2023-12-21;547;10;42
2711;P;2023-09-22;493;39;41
2712;A;2024-01-10;493;39;41
2713;E;2024-05-19;493;39;41
2714;A;2023-09-13;493;39;41
2715;A;2023-12-13;493;39;41
2716;A;2023-10-30;835;68;91
2717;A;2024-06-24;835;68;91
2718;O;2024-02-08;921;71;52
2719;A;2024-02-07;921;71;52
2720;A;2024-01-13;921;71;52
2721;A;2023-12-18;712;77;0
2722;A;2024-03-25;712;77;0
2723;O;2023-12-05;873;31;8
2724;A;2023-09-25;873;31;8
2725;E;2023-10-31;873;31;8
2726;P;2024-06-16;505;13;23
2727;D;2023-09-30;505;13;23
2728;P;2023-12-19;505;13;23
2729;P;2024-05-04;505;13;23
2730;E;2024-03-12;505;13;23
2731;A;2023-09-04;296;19;98
2732;P;2023-09-09;296;19;98
2733;P;2024-05-31;296;19;98
2734;D;2023-09-12;885;5;38
2735;E;2024-02-07;481;64;10
2736;D;2023-11-17;481;64;10
2737;A;2023-10-30;481;64;10
2738;E;2023-09-16;205;17;33
2739;O;2024-02-21;205;17;33
2740;P;2024-02-10;205;17;33
2741;D;2023-12-17;205;17;33
2742;P;2024-06-02;870;25;1
2743;A;2024-01-29;431;63;50
2744;A;2023-12-26;592;17;33
2745;O;2024-04-23;592;17;33
2746;A;2023-10-17;538;46;61
2747;P;2023-09-25;538;46;61
2748;P;2024-01-26;538;46;61
2749;A;2023-09-18;538;46;61
2750;D;2023-10-03;557;59;30
2751;P;2024-02-15;557;59;30
2752;E;2024-03-03;668;12;106
2753;E;2023-10-11;899;24;44
2754;O;2024-06-28;899;24;44
2755;P;2023-10-06;899;24;44
2756;O;2023-09-10;899;24;44
2757;A;2024-03-05;899;24;44
2758;P;2024-01-09;382;63;50
2759;A;2024-05-02;382;63;50
2760;E;2023-09-12;382;63;50
2761;D;2023-12-05;382;63;50
2762;P;2023-09-10;382;63;50
2763;A;2024-02-29;963;45;102
2764;A;2023-09-24;963;45;102
2765;E;2024-04-12;963;45;102
2766;A;2023-11-13;782;33;87
2767;P;2023-12-14;782;33;87
2768;A;2023-12-09;782;33;87
2769;D;2023-11-26;782;33;87
2770;P;2023-09-10;21;57;9
2771;E;2024-01-16;21;57;9
2772;E;2023-11-21;21;57;9
2773;E;2024-05-30;952;72;100
2774;P;2024-05-17;952;72;100
2775;P;2023-10-03;93;45;102
2776;A;2023-12-11;93;45;102
2777;A;2023-10-06;93;45;102
2778;A;2023-09-22;93;45;102
2779;P;2023-11-09;985;69;54
2780;E;2023-10-29;985;69;54
2781;E;2024-04-19;985;69;54
2782;P;2023-10-06;985;69;54
2783;E;2023-10-05;985;69;54
2784;A;2023-11-29;481;41;56
2785;A;2023-10-23;64;18;107
2786;E;2023-10-24;64;18;107
2787;A;2024-05-29;553;66;82
2788;A;2024-03-15;553;66;82
2789;P;2024-06-20;553;66;82
2790;E;2024-04-28;553;66;82
2791;P;2023-10-08;109;26;96
2792;A;2024-04-09;336;68;91
2793;E;2023-11-20;336;68;91
2794;E;2024-04-20;336;68;91
2795;A;2024-03-29;336;68;91
2796;P;2023-12-09;336;68;91
2797;D;2024-05-20;148;17;33
2798;A;2024-02-10;148;17;33
2799;P;2023-11-22;140;13;23
2800;P;2024-03-18;140;13;23
2801;A;2024-05-22;140;13;23
2802;E;2023-12-28;140;13;23
2803;A;2024-02-19;140;13;23
2804;P;2023-10-31;613;53;65
2805;P;2023-11-22;613;53;65
2806;D;2023-09-08;613;53;65
2807;P;2023-10-16;613;53;65
2808;P;2023-11-17;727;75;86
2809;A;2024-03-31;727;75;86
2810;E;2023-10-03;727;75;86
2811;E;2024-02-01;727;75;86
2812;A;2024-01-27;727;75;86
2813;P;2024-05-12;405;24;44
2814;D;2024-03-29;405;24;44
2815;P;2024-05-29;405;24;44
2816;A;2024-04-29;405;24;44
2817;E;2023-12-28;370;66;82
2818;E;2024-06-25;370;66;82
2819;P;2023-09-10;382;40;101
2820;P;2024-01-01;382;40;101
2821;P;2024-04-20;382;40;101
2822;O;2024-02-02;884;58;23
2823;P;2023-10-06;884;58;23
2824;A;2024-01-20;884;58;23
2825;D;2023-11-23;480;54;24
2826;E;2023-11-17;480;54;24
2827;A;2024-02-28;480;54;24
2828;D;2024-03-03;480;54;24
2829;A;2024-02-03;480;54;24
2830;E;2024-04-23;877;19;98
2831;P;2024-02-26;877;19;98
2832;A;2023-11-25;877;19;98
2833;A;2024-01-12;877;19;98
2834;P;2023-10-07;877;19;98
2835;A;2023-10-23;123;45;102
2836;O;2024-06-14;123;45;102
2837;A;2024-01-19;123;45;102
2838;A;2024-02-25;565;12;106
2839;P;2024-04-20;565;12;106
2840;O;2023-09-24;303;12;106
2841;P;2024-06-14;303;12;106
2842;E;2023-10-13;826;53;65
2843;A;2023-11-26;826;53;65
2844;E;2024-03-19;826;53;65
2845;D;2024-04-22;374;72;100
2846;P;2024-06-06;374;72;100
2847;A;2023-11-13;374;72;100
2848;P;2023-12-02;784;56;106
2849;E;2024-01-04;784;56;106
2850;A;2023-11-15;784;56;106
2851;A;2024-06-15;784;56;106
2852;A;2024-01-16;407;69;54
2853;A;2023-10-29;407;69;54
2854;D;2023-12-16;407;69;54
2855;P;2024-02-28;407;69;54
2856;P;2024-02-19;451;32;23
2857;P;2024-03-27;451;32;23
2858;A;2024-04-08;451;32;23
2859;A;2023-10-01;451;32;23
2860;D;2023-09-28;678;74;70
2861;A;2024-02-21;678;74;70
2862;A;2024-03-25;678;74;70
2863;E;2023-12-02;860;51;51
2864;A;2024-02-02;860;51;51
2865;E;2024-05-26;860;51;51
2866;P;2024-02-25;120;12;106
2867;E;2024-02-04;120;12;106
2868;A;2023-11-09;120;12;106
2869;E;2023-11-17;120;12;106
2870;A;2024-06-28;557;13;23
2871;D;2024-04-16;568;59;30
2872;D;2024-01-21;568;59;30
2873;A;2024-05-19;883;34;11
2874;E;2023-11-19;366;73;42
2875;A;2024-03-19;366;73;42
2876;A;2024-05-26;366;73;42
2877;P;2024-04-03;412;40;101
2878;P;2024-03-16;412;40;101
2879;P;2024-03-07;412;40;101
2880;A;2023-11-02;163;10;42
2881;D;2023-09-28;163;10;42
2882;E;2024-04-03;431;53;65
2883;D;2024-02-06;431;53;65
2884;A;2024-06-27;431;53;65
2885;E;2024-03-15;431;53;65
2886;A;2023-10-11;35;53;65
2887;P;2024-01-04;432;18;107
2888;A;2024-01-07;432;18;107
2889;A;2024-05-19;432;18;107
2890;P;2024-01-20;432;18;107
2891;P;2023-12-20;432;18;107
2892;E;2023-09-02;946;10;42
2893;A;2024-05-08;946;10;42
2894;A;2024-04-04;932;75;86
2895;O;2023-12-08;932;75;86
2896;P;2023-09-06;932;75;86
2897;E;2023-10-18;932;75;86
2898;E;2024-04-21;932;75;86
2899;A;2023-10-16;770;13;23
2900;P;2024-04-09;770;13;23
2901;A;2024-03-04;770;13;23
2902;A;2024-02-08;770;13;23
2903;P;2023-09-17;876;31;8
2904;P;2023-09-22;511;18;107
2905;E;2024-05-24;229;40;101
2906;A;2024-06-01;229;40;101
2907;E;2023-10-02;229;40;101
2908;E;2024-03-04;780;63;50
2909;P;2023-11-08;780;63;50
2910;P;2023-11-15;21;11;22
2911;E;2024-04-24;21;11;22
2912;A;2024-04-30;21;11;22
2913;E;2023-10-01;645;18;107
2914;A;2023-11-26;382;53;65
2915;E;2024-04-10;382;53;65
2916;P;2024-05-20;382;53;65
2917;D;2024-02-20;382;53;65
2918;E;2024-04-03;382;53;65
2919;P;2023-09-18;174;24;44
2920;E;2024-04-05;174;24;44
2921;A;2023-09-21;890;51;51
2922;D;2023-10-29;890;51;51
2923;D;2023-09-07;890;51;51
2924;P;2024-05-30;890;51;51
2925;A;2023-12-05;378;19;98
2926;A;2023-10-22;378;19;98
2927;E;2023-10-12;378;19;98
2928;O;2023-10-16;875;71;52
2929;D;2023-09-01;875;71;52
2930;P;2023-12-05;875;71;52
2931;P;2023-11-20;575;75;86
2932;P;2023-11-21;985;59;30
2933;D;2023-12-19;985;59;30
2934;E;2024-01-19;985;59;30
2935;A;2024-05-06;985;59;30
2936;P;2023-09-13;985;59;30
2937;A;2023-11-10;159;17;33
2938;P;2023-11-09;199;53;65
2939;P;2024-05-01;199;53;65
2940;A;2024-06-08;199;53;65
2941;E;2024-06-20;199;53;65
2942;P;2023-09-01;199;53;65
2943;P;2023-12-22;219;31;8
2944;A;2023-11-27;219;31;8
2945;P;2024-02-21;219;31;8
2946;A;2023-11-06;219;31;8
2947;A;2023-11-09;219;31;8
2948;A;2024-05-31;997;33;87
2949;P;2024-02-28;997;33;87
2950;E;2024-02-11;976;10;42
2951;O;2024-03-29;976;10;42
2952;P;2024-06-02;976;10;42
2953;P;2023-09-05;976;10;42
2954;E;2024-05-29;976;10;42
2955;P;2024-03-09;97;5;38
2956;P;2024-02-26;97;5;38
2957;P;2023-10-16;97;5;38
2958;D;2023-09-21;97;5;38
2959;O;2023-09-29;97;5;38
2960;A;2024-03-06;2;33;87
2961;E;2024-02-02;2;33;87
2962;A;2023-11-08;962;75;86
2963;E;2024-01-06;754;46;61
2964;E;2024-05-01;586;53;65
2965;E;2023-12-08;586;53;65
2966;A;2023-10-14;586;53;65
2967;A;2024-05-24;586;53;65
2968;O;2024-06-25;586;53;65
2969;A;2023-10-30;937;18;107
2970;A;2024-04-27;884;12;106
2971;E;2024-05-06;884;12;106
2972;E;2024-04-16;829;76;48
2973;A;2023-09-09;793;10;42
2974;E;2023-11-10;793;10;42
2975;P;2023-12-23;397;10;42
2976;O;2023-09-10;397;10;42
2977;D;2023-09-12;397;10;42
2978;E;2023-12-22;165;32;23
2979;A;2024-01-24;71;25;1
2980;T;2024-04-03;71;25;1
2981;P;2023-09-24;71;25;1
2982;A;2023-11-08;71;25;1
2983;P;2023-12-15;71;25;1
2984;T;2024-02-13;394;4;12
2985;A;2024-03-23;394;4;12
2986;O;2023-11-16;394;4;12
2987;A;2024-01-05;394;4;12
2988;E;2024-03-23;917;45;102
2989;E;2023-10-31;917;45;102
2990;D;2023-12-05;917;45;102
2991;A;2024-04-08;917;45;102
2992;D;2024-04-24;917;45;102
2993;A;2024-02-09;540;58;23
2994;P;2024-03-22;540;58;23
2995;P;2024-05-18;492;18;107
2996;P;2024-06-18;981;66;82
2997;A;2023-10-29;981;66;82
2998;P;2024-05-18;289;67;23
2999;P;2024-04-09;289;67;23
3000;A;2024-05-14;289;67;23
3001;P;2024-04-10;155;24;44
3002;A;2024-02-20;27;67;23
3003;D;2023-11-10;27;67;23
3004;E;2023-12-30;27;67;23
3005;A;2023-10-13;878;53;65
3006;A;2024-01-06;670;24;44
3007;O;2023-11-20;670;24;44
3008;P;2024-06-12;670;24;44
3009;P;2023-12-30;576;17;33
3010;A;2024-06-18;576;17;33
3011;P;2023-09-06;576;17;33
3012;A;2023-09-03;576;17;33
3013;D;2024-03-26;576;17;33
3014;P;2023-10-15;804;24;44
3015;P;2024-04-05;804;24;44
3016;P;2024-06-01;804;24;44
3017;E;2023-12-18;804;24;44
3018;E;2023-09-07;647;77;0
3019;A;2024-02-02;921;51;51
3020;P;2023-12-12;290;68;91
3021;A;2023-11-27;690;38;72
3022;D;2024-05-18;690;38;72
3023;E;2023-10-18;690;38;72
3024;A;2023-10-08;37;4;12
3025;E;2023-12-06;366;63;50
3026;A;2023-11-14;366;63;50
3027;E;2023-11-14;366;63;50
3028;P;2023-10-11;366;63;50
3029;P;2023-12-14;935;71;52
3030;E;2023-11-19;935;71;52
3031;E;2023-10-25;935;71;52
3032;P;2024-01-15;935;71;52
3033;E;2023-09-15;935;71;52
3034;P;2024-02-15;787;56;106
3035;O;2024-03-02;787;56;106
3036;A;2024-05-18;787;56;106
3037;E;2024-03-28;820;4;12
3038;A;2023-10-22;820;4;12
3039;E;2023-12-01;820;4;12
3040;D;2023-10-21;820;4;12
3041;A;2024-06-05;820;4;12
3042;A;2023-10-22;861;5;38
3043;E;2023-10-31;861;5;38
3044;A;2023-10-28;861;5;38
3045;A;2024-06-30;861;5;38
3046;D;2024-02-01;276;26;96
3047;E;2023-09-21;276;26;96
3048;P;2023-11-13;276;26;96
3049;O;2023-12-05;276;26;96
3050;E;2023-12-13;276;26;96
3051;E;2023-09-18;267;57;9
3052;E;2023-09-10;267;57;9
3053;A;2023-12-31;924;61;23
3054;A;2023-10-16;924;61;23
3055;E;2024-04-05;924;61;23
3056;A;2023-12-29;924;61;23
3057;D;2024-06-19;924;61;23
3058;A;2023-12-25;285;74;70
3059;P;2023-12-26;285;74;70
3060;P;2023-10-24;285;74;70
3061;E;2024-04-04;285;74;70
3062;E;2023-09-05;928;31;8
3063;E;2023-12-23;158;6;50
3064;P;2024-03-28;158;6;50
3065;D;2024-05-27;158;6;50
3066;A;2023-09-28;158;6;50
3067;P;2024-01-06;158;6;50
3068;A;2023-10-20;386;13;23
3069;D;2024-05-10;386;13;23
3070;D;2023-12-20;553;10;42
3071;A;2023-10-05;553;10;42
3072;A;2024-05-08;699;64;10
3073;A;2023-09-03;241;40;101
3074;D;2023-11-27;605;57;9
3075;A;2024-06-05;605;57;9
3076;E;2023-11-09;389;24;44
3077;P;2023-10-22;389;24;44
3078;P;2024-02-26;389;24;44
3079;E;2023-12-25;203;13;23
3080;P;2023-12-28;357;71;52
3081;A;2023-09-30;357;71;52
3082;A;2023-11-05;518;25;1
3083;P;2023-11-10;518;25;1
3084;O;2023-09-05;727;19;98
3085;A;2023-09-23;727;19;98
3086;A;2024-02-26;727;19;98
3087;P;2023-12-10;727;19;98
3088;P;2023-12-11;870;67;23
3089;A;2024-04-29;870;67;23
3090;A;2024-05-06;916;34;11
3091;A;2023-11-10;916;34;11
3092;P;2023-11-13;916;34;11
3093;E;2024-03-01;916;34;11
3094;P;2023-09-28;916;34;11
3095;P;2024-05-15;662;38;72
3096;P;2023-11-28;662;38;72
3097;D;2023-12-20;613;33;87
3098;A;2023-10-06;613;33;87
3099;A;2023-09-12;613;33;87
3100;A;2023-12-26;613;33;87
3101;E;2023-09-11;979;10;42
3102;A;2024-04-28;979;10;42
3103;E;2024-02-17;979;10;42
3104;A;2024-01-08;979;10;42
3105;P;2024-06-22;979;10;42
3106;E;2023-09-26;5;33;87
3107;A;2024-06-08;5;33;87
3108;O;2023-11-06;5;33;87
3109;A;2023-12-03;489;3;51
3110;O;2024-03-09;716;45;102
3111;A;2023-10-30;716;45;102
3112;P;2024-03-09;716;45;102
3113;A;2024-04-08;716;45;102
3114;E;2024-01-26;480;34;11
3115;P;2024-04-28;480;34;11
3116;A;2024-04-24;480;34;11
3117;P;2023-12-21;480;34;11
3118;A;2023-10-05;480;34;11
3119;A;2023-12-18;77;58;23
3120;O;2023-11-06;77;58;23
3121;D;2023-11-24;826;33;87
3122;P;2024-04-13;826;33;87
3123;A;2024-03-08;826;33;87
3124;P;2024-02-23;826;33;87
3125;E;2024-03-17;981;56;106
3126;A;2024-05-17;73;24;44
3127;P;2024-02-01;73;24;44
3128;E;2024-01-31;73;24;44
3129;A;2023-12-26;73;24;44
3130;P;2023-09-24;521;71;52
3131;A;2023-10-06;521;71;52
3132;A;2024-05-28;239;56;106
3133;A;2024-04-04;239;56;106
3134;A;2024-03-26;83;74;70
3135;P;2024-02-10;83;74;70
3136;E;2024-01-22;83;74;70
3137;P;2024-05-04;565;77;0
3138;P;2023-10-03;565;77;0
3139;P;2023-10-15;565;77;0
3140;P;2024-02-23;565;77;0
3141;E;2023-11-08;565;77;0
3142;P;2023-12-24;290;58;23
3143;D;2023-09-07;290;58;23
3144;E;2024-06-20;222;3;51
3145;E;2023-09-12;222;3;51
3146;A;2023-11-30;222;3;51
3147;A;2023-09-09;860;31;8
3148;D;2023-10-01;860;31;8
3149;E;2024-06-11;860;31;8
3150;P;2024-03-15;860;31;8
3151;P;2023-10-22;860;31;8
3152;E;2023-09-09;464;31;8
3153;D;2023-09-02;464;31;8
3154;E;2023-11-14;464;31;8
3155;E;2024-02-26;464;31;8
3156;P;2023-10-30;0;76;48
3157;A;2024-02-26;0;76;48
3158;A;2024-01-07;0;76;48
3159;E;2023-10-15;0;76;48
3160;E;2024-01-01;0;76;48
3161;A;2023-10-11;597;66;82
3162;P;2023-09-21;757;18;107
3163;E;2023-09-30;757;18;107
3164;O;2023-12-03;757;18;107
3165;P;2024-03-01;267;11;22
3166;A;2023-12-07;267;11;22
3167;P;2023-11-19;267;11;22
3168;E;2024-06-29;267;11;22
3169;P;2023-10-15;267;11;22
3170;E;2023-10-05;932;19;98
3171;E;2023-10-21;932;19;98
3172;D;2023-12-26;932;19;98
3173;E;2024-04-01;252;31;8
3174;O;2023-09-30;252;31;8
3175;A;2024-04-04;84;75;86
3176;A;2023-12-07;781;3;51
3177;E;2024-04-22;35;33;87
3178;E;2023-10-26;410;59;30
3179;E;2023-10-17;410;59;30
3180;A;2023-12-19;410;59;30
3181;A;2024-03-11;677;31;8
3182;P;2023-10-10;677;31;8
3183;A;2024-01-17;677;31;8
3184;A;2023-11-18;677;31;8
3185;A;2024-03-16;677;31;8
3186;A;2023-10-09;635;34;11
3187;P;2024-02-27;635;34;11
3188;A;2023-10-09;635;34;11
3189;D;2024-04-10;635;34;11
3190;P;2024-04-10;446;18;107
3191;E;2024-02-11;392;47;88
3192;E;2023-09-08;886;24;44
3193;A;2023-10-18;886;24;44
3194;A;2023-12-15;268;11;22
3195;E;2023-09-08;575;19;98
3196;E;2024-05-04;575;19;98
3197;P;2023-10-31;575;19;98
3198;P;2023-11-03;575;19;98
3199;E;2023-09-06;803;26;96
3200;A;2024-05-25;803;26;96
3201;A;2024-06-03;803;26;96
3202;E;2024-06-27;803;26;96
3203;P;2023-10-02;803;26;96
3204;A;2023-12-09;847;69;54
3205;A;2024-03-05;847;69;54
3206;P;2023-10-08;847;69;54
3207;E;2023-09-06;847;69;54
3208;E;2024-05-26;543;72;100
3209;A;2023-10-15;543;72;100
3210;A;2023-11-24;543;72;100
3211;E;2023-09-22;798;33;87
3212;P;2023-09-09;798;33;87
3213;P;2023-10-30;798;33;87
3214;P;2023-11-08;798;33;87
3215;E;2023-09-13;798;33;87
3216;O;2024-06-15;199;33;87
3217;P;2024-02-01;199;33;87
3218;P;2024-06-23;199;33;87
3219;O;2024-06-25;199;33;87
3220;A;2023-12-04;829;20;28
3221;A;2024-05-02;829;20;28
3222;A;2023-11-16;829;20;28
3223;D;2023-09-24;829;20;28
3224;A;2024-05-18;829;20;28
3225;P;2023-11-05;506;4;12
3226;A;2024-04-01;506;4;12
3227;P;2024-01-25;506;4;12
3228;A;2024-01-19;506;4;12
3229;O;2024-01-03;935;38;72
3230;P;2024-04-19;935;38;72
3231;A;2023-10-22;935;38;72
3232;E;2024-02-23;935;38;72
3233;A;2024-02-29;586;33;87
3234;P;2024-01-22;586;33;87
3235;E;2023-12-01;423;6;50
3236;A;2023-10-12;423;6;50
3237;E;2023-10-03;221;57;9
3238;P;2024-04-14;99;31;8
3239;O;2024-05-18;99;31;8
3240;P;2024-02-05;99;31;8
3241;A;2024-06-03;536;32;23
3242;A;2024-05-18;536;32;23
3243;P;2023-12-01;536;32;23
3244;E;2023-10-16;536;32;23
3245;E;2023-12-30;536;32;23
3246;A;2023-09-17;661;63;50
3247;P;2024-02-29;661;63;50
3248;E;2024-02-22;661;63;50
3249;D;2024-01-22;661;63;50
3250;P;2024-01-10;57;34;11
3251;E;2024-01-22;57;34;11
3252;E;2024-06-14;57;34;11
3253;P;2024-02-01;57;34;11
3254;A;2023-12-29;654;24;44
3255;A;2024-05-15;654;24;44
3256;O;2024-05-25;654;24;44
3257;O;2023-10-19;654;24;44
3258;D;2024-03-24;77;12;106
3259;A;2023-09-18;77;12;106
3260;P;2024-02-06;77;12;106
3261;E;2024-05-24;714;75;86
3262;A;2024-01-19;885;73;42
3263;A;2024-04-08;885;73;42
3264;P;2023-09-24;885;73;42
3265;D;2024-04-27;689;18;107
3266;E;2023-10-22;689;18;107
3267;P;2024-04-03;689;18;107
3268;O;2024-01-06;532;34;11
3269;E;2024-06-25;532;34;11
3270;A;2024-03-09;21;4;12
3271;E;2023-12-18;21;4;12
3272;A;2024-06-16;21;4;12
3273;A;2023-12-01;21;4;12
3274;P;2023-12-17;141;69;54
3275;A;2023-11-29;141;69;54
3276;A;2023-09-10;878;33;87
3277;P;2023-10-19;878;33;87
3278;A;2023-12-11;174;66;82
3279;A;2024-06-27;83;64;10
3280;E;2023-10-13;83;64;10
3281;A;2024-05-23;357;38;72
3282;P;2023-10-26;357;38;72
3283;E;2023-10-19;357;38;72
3284;O;2023-11-23;263;31;8
3285;P;2023-11-17;263;31;8
3286;A;2024-04-30;263;31;8
3287;A;2024-03-30;295;63;50
3288;P;2024-05-14;295;63;50
3289;P;2023-11-29;32;18;107
3290;A;2024-04-10;32;18;107
3291;A;2023-10-29;32;18;107
3292;P;2023-11-30;661;40;101
3293;E;2024-06-07;661;40;101
3294;E;2024-02-19;661;40;101
3295;P;2023-11-18;661;40;101
3296;P;2024-03-25;225;4;12
3297;O;2023-12-16;225;4;12
3298;A;2023-10-12;225;4;12
3299;E;2024-03-20;225;4;12
3300;A;2023-12-16;935;51;51
3301;O;2024-01-13;935;51;51
3302;A;2024-02-06;935;51;51
3303;A;2024-05-27;244;17;33
3304;E;2023-09-06;244;17;33
3305;A;2023-10-27;244;17;33
3306;A;2024-04-09;244;17;33
3307;O;2024-05-02;988;26;96
3308;E;2023-11-23;988;26;96
3309;E;2023-09-13;988;26;96
3310;A;2023-12-29;893;54;24
3311;O;2024-02-22;17;11;22
3312;A;2023-09-02;17;11;22
3313;A;2023-10-12;17;11;22
3314;A;2023-12-02;17;11;22
3315;A;2024-01-12;17;11;22
3316;E;2024-06-19;719;17;33
3317;A;2023-12-19;665;46;61
3318;A;2023-10-04;665;46;61
3319;O;2024-02-21;665;46;61
3320;A;2024-04-09;665;46;61
3321;A;2024-01-28;665;46;61
3322;P;2024-01-09;780;33;87
3323;P;2023-12-30;780;33;87
3324;P;2024-03-16;780;33;87
3325;E;2024-05-13;187;13;23
3326;P;2024-03-26;784;3;51
3327;E;2024-05-17;784;3;51
3328;A;2024-02-06;784;3;51
3329;A;2024-03-14;784;3;51
3330;A;2023-12-13;71;67;23
3331;A;2023-11-05;71;67;23
3332;E;2024-05-29;71;67;23
3333;P;2024-06-27;847;59;30
3334;A;2024-02-11;847;59;30
3335;P;2024-01-17;847;59;30
3336;A;2023-10-16;847;59;30
3337;D;2023-10-21;847;59;30
3338;A;2023-10-09;83;41;56
3339;A;2024-06-06;83;41;56
3340;A;2024-02-06;83;41;56
3341;A;2023-12-09;83;41;56
3342;P;2024-01-13;679;66;82
3343;A;2023-11-14;679;66;82
3344;P;2023-12-05;679;66;82
3345;A;2023-10-30;679;66;82
3346;A;2023-12-21;155;66;82
3347;A;2023-10-23;155;66;82
3348;A;2023-10-30;201;33;87
3349;E;2024-03-17;201;33;87
3350;E;2024-06-30;201;33;87
3351;P;2024-06-06;543;62;68
3352;A;2024-05-29;221;11;22
3353;E;2023-11-24;221;11;22
3354;E;2023-09-20;221;11;22
3355;D;2023-10-17;221;11;22
3356;A;2024-04-25;292;71;52
3357;P;2024-01-07;292;71;52
3358;A;2024-03-09;984;33;87
3359;A;2024-02-02;984;33;87
3360;A;2024-03-16;984;33;87
3361;P;2023-09-20;984;33;87
3362;E;2024-03-11;984;33;87
3363;E;2024-04-15;975;64;10
3364;E;2024-04-21;357;51;51
3365;O;2023-12-30;357;51;51
3366;P;2023-09-28;357;51;51
3367;A;2024-03-10;357;51;51
3368;A;2023-11-10;357;51;51
3369;P;2024-04-08;941;71;52
3370;E;2024-05-01;941;71;52
3371;P;2023-12-19;524;48;20
3372;A;2024-03-08;524;48;20
3373;P;2023-11-24;524;48;20
3374;A;2024-03-12;524;48;20
3375;P;2024-01-02;661;53;65
3376;A;2023-12-22;661;53;65
3377;E;2024-05-20;236;26;96
3378;A;2024-06-28;236;26;96
3379;A;2023-11-05;68;33;87
3380;P;2023-10-13;68;33;87
3381;P;2024-01-06;68;33;87
3382;P;2024-06-15;68;33;87
3383;A;2024-04-08;101;66;82
3384;E;2023-11-12;101;66;82
3385;P;2024-04-26;101;66;82
3386;O;2024-05-06;101;66;82
3387;A;2024-01-14;330;75;86
3388;A;2023-09-02;658;20;28
3389;P;2023-12-20;658;20;28
3390;D;2023-12-19;658;20;28
3391;A;2023-09-01;658;20;28
3392;P;2024-03-31;658;20;28
3393;E;2024-01-09;18;68;91
3394;A;2024-03-16;18;68;91
3395;A;2024-03-31;456;34;11
3396;P;2023-10-26;456;34;11
3397;E;2023-10-02;456;34;11
3398;E;2024-06-18;456;34;11
3399;A;2023-09-17;456;34;11
3400;A;2023-09-22;597;10;42
3401;A;2023-09-09;597;10;42
3402;E;2023-10-22;597;10;42
3403;P;2024-04-08;597;10;42
3404;A;2024-01-03;597;10;42
3405;P;2023-10-25;23;3;51
3406;A;2024-06-12;83;54;24
3407;E;2023-09-29;84;19;98
3408;P;2024-01-15;84;19;98
3409;P;2023-12-24;84;19;98
3410;A;2023-09-10;881;34;11
3411;E;2023-10-27;881;34;11
3412;P;2023-12-27;135;64;10
3413;P;2024-06-29;135;64;10
3414;E;2023-12-17;135;64;10
3415;A;2023-09-28;135;64;10
3416;E;2023-09-23;135;64;10
3417;P;2023-10-08;295;53;65
3418;A;2024-05-03;87;24;44
3419;D;2024-05-19;314;66;82
3420;P;2024-06-16;638;47;88
3421;A;2024-05-22;638;47;88
3422;A;2023-10-28;638;47;88
3423;E;2023-09-26;638;47;88
3424;A;2024-06-20;638;47;88
3425;P;2024-01-27;170;58;23
3426;D;2023-09-03;170;58;23
3427;P;2024-06-29;170;58;23
3428;E;2023-12-13;370;3;51
3429;E;2023-12-27;370;3;51
3430;P;2024-05-20;370;3;51
3431;A;2024-03-27;370;3;51
3432;P;2023-10-23;202;10;42
3433;O;2024-03-13;202;10;42
3434;P;2023-12-11;202;10;42
3435;E;2024-06-26;202;10;42
3436;A;2024-01-03;623;3;51
3437;E;2024-02-10;623;3;51
3438;E;2023-11-23;266;31;8
