id;value;description;award_date;student_id;teacher_id
1102;-1;Today Babette Whitehead was caught in a restricted section without permission.;2024-02-13;221;8
1103;1;Today Patsy Findlay happened to be wholeheartedly supportive.;2023-10-10;469;107
1104;-3;Four days ago Penelope Broady remained utterly indifferent.;2024-04-26;441;106
1105;-6;Three days ago Brandy Bostick happened to be  impatient.;2023-10-12;529;48
1106;2;Storm Mirams illustrated the spell.;2023-12-31;126;65
1107;1;Jeanie Glanton illustrated the subject matter.;2023-09-11;995;82
1108;7;Today Waverly Midwinter was truly considerate.;2023-09-07;599;37
1109;-5;Madonna Howfield proved to be particularly hostile.;2023-10-13;700;78
1110;-1;Today Nevaeh Fanshawe used a forbidden spell.;2024-06-25;280;91
1111;-7;Two days ago Eve Radcliffe was caught in a restricted section without permission.;2023-12-31;743;34
1112;-1;A week ago Dora Burke proved to be extremely unapproachable.;2024-01-31;705;27
1113;3;Kane Carey presented the spell.;2023-10-02;651;5
1114;-9;Five days ago Bella Drury remained excessively insensitive.;2024-03-29;302;17
1115;3;Six days ago Candy Heaver was hugely helpful.;2024-03-05;939;37
1116;2;Today Saul Terry demonstrated appreciable understanding.;2024-06-19;408;34
1117;4;Three days ago Patrice Lees was outstandingly compassionate.;2024-01-04;122;3
1118;5;Maverick Page proved to be thoughtfully understanding.;2023-11-14;508;11
1119;-4;Sanford Aldridge arrived late to class.;2023-12-11;628;17
1120;9;Millie Costin answered the question outstanding comprehension.;2024-05-12;487;9
1121;2;Yesterday Hunter Houseman gave a demonstration of notable knowledge.;2024-03-24;606;66
1122;-4;Two days ago Betsy Rowlings happened to be remarkably aggressive.;2023-12-12;61;43
1123;5;Today Alanna Firestone continued to be remarkably tolerant.;2024-04-14;511;59
1124;2;Five days ago Sherry Blakely happened to be extraordinarily generous.;2024-06-29;85;58
1125;2;Today Humphrey Hool gave a demonstration of exceptional skills.;2024-04-16;735;105
1126;5;Six days ago Eve Stubbs gave a demonstration of  awareness.;2023-11-06;128;41
1127;-6;Five days ago Karlee Byrne attempted to enter the Forbidden Forest.;2023-10-02;309;34
1128;-2;Today Tallulah Horler was  demeaning.;2024-01-17;828;62
1129;-2;Griffin Babbs proved to be exceptionally unfair.;2024-04-17;920;49
1130;-6;Julia Shorrock happened to be excessively demeaning.;2023-09-12;670;44
1131;-3;Darla Melville started being remarkably condescending.;2023-11-01;386;14
1132;11;Yesterday Danna Noakes happened to be incredibly compassionate.;2024-04-01;466;109
1133;5;Today Wallace Petty illustrated the subject matter with appreciable skills.;2023-11-15;354;66
1134;9;Today Casey Winkles answered the question  skills of the topic.;2023-10-16;347;77
1135;11;Three days ago Pamela Leuty happened to be very understanding.;2023-12-05;440;61
1136;4;Three days ago Tyler Robb demonstrated prominent mastery.;2023-11-30;152;34
1137;8;Today Viola Fielding illustrated the problem with exceptional understanding.;2024-06-02;200;63
1138;-7;Damon Stough skipped class without permission.;2024-06-05;792;31
1139;-4;Today Kirstin Jupp spoke disrespectfully to a professor.;2023-09-02;566;83
1140;1;Osbert Jyles illustrated the subject.;2024-05-24;240;106
1141;-5;Six days ago Emerald Gardiner was found wandering after curfew.;2023-10-05;21;39
1142;2;Mandy Ashley-Cooper was outstandingly gentle.;2024-01-11;552;101
1143;-1;Today April Easterling started being  unfair.;2023-09-24;834;78
1144;-1;Six days ago Lester O'Reilly was particularly impatient.;2023-10-16;20;16
1145;1;Today Storm McCain discussed the concept with outstanding skills.;2024-02-05;632;89
1146;-8;Five days ago Rosaleen Glasscock used magic in the corridors between classes.;2024-06-17;596;10
1147;-6;Merle Welch happened to be  unapproachable.;2024-06-26;663;5
1148;10;Gloria Lilley showed prominent comprehension.;2023-12-29;919;87
1149;-3;Today Hilda Willing was found wandering after curfew.;2023-09-20;146;56
1150;5;Liza Braceful gave a demonstration of outstanding awareness.;2024-03-06;652;49
1151;2;Four days ago Reuben Woodhouse illustrated the concept.;2023-10-30;944;10
1152;6;Juniper Danzeisen explained the subject matter with prominent capability.;2024-03-08;165;95
1153;-8;Quendrida Beachcroft proved to be exceptionally aggressive.;2023-11-26;541;73
1154;2;A week ago Marta Carpender expressed appreciable comprehension of the problem.;2023-12-29;697;78
1155;-5;Today Meara Schreider was insanely rude.;2023-10-14;428;61
1156;-6;Today Christabel Bingham sent a cursed note to another student.;2023-11-27;241;85
1157;-1;Eileen Glancey was caught running in the corridors.;2024-03-07;752;3
1158;5;Four days ago Charlee Prickett proved to be extraordinarily tolerant.;2024-06-22;0;44
1159;-7;A week ago Charli Monroy remained surprisingly manipulative.;2024-01-16;983;26
1160;7;A week ago Arya Keen showed prominent knowledge of the problem.;2023-12-26;533;23
1161;-2;Today Gideon Zigler started being  arrogant.;2023-09-06;265;66
1162;-3;Three days ago Duke Ashley-Cooper was  patronizing.;2024-03-11;845;93
1163;-2;Three days ago Paulina Sharpe was caught in a restricted section without permission.;2023-10-06;522;70
1164;-3;Today Margo Stansby arrived late to class.;2024-05-14;105;30
1165;6;Simon Terral demonstrated  comprehension of the spell.;2024-02-27;668;109
1166;1;Noella Thorn proved to be exceptionally friendly.;2023-11-01;750;97
1167;-5;Six days ago Clarice Asquith started being extremely indifferent.;2023-09-06;445;83
1168;-1;Six days ago Wallace Petty was caught in a restricted section without permission.;2023-09-30;354;58
1169;-7;Yesterday Estelle Hooper was highly insensitive.;2023-11-28;24;43
1170;11;Four days ago Joe Burbidge was outstandingly uplifting.;2023-10-19;11;41
1171;4;Two days ago Jake Church explained the concept with great comprehension.;2023-12-25;290;53
1172;7;Mandy Holden explained the topic.;2023-09-10;818;15
1173;1;Francie Torney was genuinely motivating.;2024-04-17;327;62
1174;-2;Margaret Leatherbarrow caused a cauldron to explode in Potions.;2023-09-28;905;21
1175;6;Three days ago Darla Wixom was remarkably dedicated.;2023-10-10;22;2
1176;-6;A week ago Hester Dudfield caused a cauldron to explode in Potions.;2024-04-01;169;99
1177;-5;Four days ago Regina Rykener was exceptionally unsupportive.;2024-05-13;910;36
1178;-5;Four days ago Hodierna Shipp happened to be exceptionally inconsiderate.;2023-09-03;519;107
1179;-3;Today Myron Deacon remained  arrogant.;2023-12-31;264;75
1180;-2;Four days ago Kim Henry started being shockingly inflexible.;2024-04-28;43;80
1181;-6;Six days ago Godfrey Lusher was found wandering after curfew.;2024-05-30;922;106
1182;3;Two days ago Elaine Sharrock demonstrated outstanding comprehension.;2024-03-17;499;109
1183;-5;Zedekiah Voyles started being utterly demeaning.;2024-06-30;662;38
1184;3;Yesterday Perry Banks proved to be very generous.;2024-05-14;147;40
1185;1;Xavier Batt was genuinely inspiring.;2024-06-27;37;4
1186;1;Bardil Gillies showed noteworthy knowledge of the concept.;2023-11-27;852;32
1187;-3;Yesterday Brooklyn Kenny remained wildly aggressive.;2023-10-30;607;59
1188;-1;Three days ago Honor Heron failed to complete homework assignment.;2023-10-10;62;30
1189;-3;Frances Nolan was caught running in the corridors.;2024-01-12;951;86
1190;-9;Six days ago Beverly Lee was absurdly disrespectful.;2023-11-10;932;1
1191;5;Mara Walden gave a demonstration of prominent mastery.;2024-05-26;188;103
1192;-1;Mitch Irving started being  harsh.;2023-12-17;754;39
1193;-1;Yesterday Georgie Ibbotson happened to be surprisingly apathetic.;2023-09-29;698;93
1194;-2;Three days ago Darla Melville started being totally intolerant.;2023-09-04;386;42
1195;-12;A week ago Susan Bramble started being ridiculously apathetic.;2024-02-13;900;2
1196;-6;Yesterday Joyce Haines used magic in the corridors between classes.;2024-04-13;739;31
1197;-5;Cecily Loud released a Dungbomb in the Great Hall.;2023-11-11;352;22
1198;-2;Philippa Polson was notoriously rude.;2023-10-29;598;32
1199;9;Four days ago Ethel Bankes showed extraordinary understanding of the concept.;2024-01-02;444;26
1200;-6;A week ago Siouxsie Gedye was highly harsh.;2024-05-31;840;59
1201;5;Today Sherry Blakely explained the problem.;2024-02-21;85;29
1202;-11;Today Velvet Wright continued to be ridiculously inconsiderate.;2023-12-28;493;54
1203;-3;Three days ago Walt Deyes spoke disrespectfully to a professor.;2023-10-26;560;64
1204;-1;Six days ago Alyson Beanland was overly critical.;2024-02-17;254;24
1205;-1;Four days ago Reuben Woodhouse continued to be  critical.;2023-12-08;944;18
1206;-3;Vicky Conlee started being totally dismissive.;2023-10-12;73;88
1207;7;Today Laidman Bryan started being tremendously inspiring.;2023-11-19;232;34
1208;6;Five days ago Jay Wheat proved to be extraordinarily encouraging.;2023-12-13;642;81
1209;-4;Courtney Tyson was highly indifferent.;2024-02-24;722;36
1210;-4;Damian Blakley proved to be excessively negligent.;2023-10-09;812;51
1211;11;Four days ago Babette Fillingham explained the subject matter with exceptional capability.;2024-05-05;940;94
1212;1;Today Jill Linnell happened to be extremely inspiring.;2024-05-21;299;72
1213;4;Today Melanie Dicks answered the question prominent intuition.;2023-12-19;79;53
1214;-4;Joan Cheatley happened to be overly intolerant.;2024-04-16;608;66
1215;8;Two days ago Yancy Mapother explained the concept with  knowledge.;2023-10-25;580;75
1216;-4;Jonny Allpress proved to be remarkably patronizing.;2023-10-04;595;66
1217;-2;Today Cuthbert Theodore was highly inflexible.;2023-09-21;794;101
1218;5;Azalea Hearnshaw explained the spell.;2023-10-19;923;7
1219;6;Bianca Massengill expressed noteworthy knowledge.;2024-04-12;348;60
1220;4;Susanna Lampkin remained especially wise.;2023-10-27;880;100
1221;6;Today Quentin Skilling answered the question extraordinary intuition.;2023-11-12;31;11
1222;-9;Brilliana Hope-Johnstone skipped class without permission.;2024-04-29;183;86
1223;3;Four days ago Madeleine Herdman demonstrated  passion.;2023-12-31;870;6
1224;3;Siouxsie Nicholson explained the subject.;2023-11-04;255;90
1225;-7;Storm McCain sent a cursed note to another student.;2024-05-13;632;20
1226;-1;Today Clint Long arrived late to class.;2023-10-28;98;99
1227;6;Today Jack Whitelaw discussed the subject matter.;2023-09-16;355;98
1228;-5;Today Bella Drury proved to be highly rude.;2024-05-09;302;91
1229;4;Yesterday Kyle Hewson showed  capability.;2024-04-11;17;18
1230;6;Ebony Bateup showed noteworthy skills.;2023-12-16;959;86
1231;3;Today Clint Aspey gave a demonstration of extraordinary knowledge of the problem.;2023-10-12;674;51
1232;8;Five days ago Heidi Fry proved to be deeply dedicated.;2023-12-29;962;97
1233;5;Two days ago Bianca Massengill happened to be truly fair.;2023-09-21;348;4
1234;-9;Hunter Wodefold was absurdly condescending.;2023-12-02;274;26
1235;-2;Four days ago Stacy Stark was absurdly apathetic.;2023-12-10;429;40
1236;-1;Today Hubert Welsh arrived late to class.;2024-06-09;675;49
1237;-8;Today April Easterling was surprisingly manipulative.;2023-09-20;834;76
1238;1;Stephanie Beachcroft discussed the spell.;2023-09-14;227;9
1239;-1;Five days ago Irene Anderson was horribly impatient.;2023-10-16;896;78
1240;7;Yesterday Wade Truman was sincerely fair.;2024-01-26;561;76
1241;6;Three days ago Laurence Brailsford remained truly nurturing.;2024-03-19;346;108
1242;1;Three days ago Patsy May showed  knowledge.;2023-12-23;91;106
1243;1;Five days ago Eliza Bromley-Davenport illustrated the problem with exceptional knowledge.;2024-03-22;543;29
1244;-5;Wilber Paige was completely rude.;2024-05-01;108;62
1245;2;Claudia Marshall gave a demonstration of appreciable knowledge of the topic.;2023-11-26;316;13
1246;-5;Marsha Younge remained extremely unsupportive.;2024-05-05;760;72
1247;-8;A week ago Bridget Layton skipped class without permission.;2024-04-14;282;26
1248;1;Jefferson Eagleman remained wholeheartedly respectful.;2024-01-10;204;85
1249;9;Karlee Piper remained exceptionally compassionate.;2024-06-06;48;60
1250;1;Two days ago Dimity MacAskill gave a demonstration of outstanding comprehension of the spell.;2024-05-14;374;50
1251;-3;Six days ago Tyler Robb released a Dungbomb in the Great Hall.;2023-09-15;152;10
1252;-7;Glynis Pontifex was overly inflexible.;2023-10-06;934;50
1253;-2;Four days ago Lee Dawsey proved to be  harsh.;2024-06-10;266;86
1254;15;Five days ago Leanne Lloyd Webber started being hugely empathetic.;2024-02-26;506;50
1255;1;Today Frankie Burgess gave a demonstration of  mastery of the spell.;2024-03-12;512;103
1256;-8;Today Cecily Jyles happened to be completely arrogant.;2024-04-09;477;56
1257;5;Six days ago Jodi Appleby started being extraordinarily approachable.;2023-11-14;949;101
1258;1;Six days ago Diana Groome proved to be truly gentle.;2023-11-26;687;78
1259;-2;Five days ago Casey Peach continued to be highly negligent.;2024-01-29;695;75
1260;9;Four days ago Charla Holman continued to be sincerely encouraging.;2024-02-08;1;85
1261;3;Today Adolf Kraabel was incredibly compassionate.;2023-09-27;260;48
1262;5;Five days ago Lee Dawsey started being amazingly uplifting.;2023-12-31;266;49
1263;6;Today Damian Blakley illustrated the spell with great passion.;2024-04-14;812;45
1264;7;Four days ago Sharlene Axon proved to be thoughtfully inspiring.;2024-06-04;701;70
1265;2;Today Emery McKenna discussed the subject matter.;2024-06-07;404;37
1266;-2;Four days ago Brilliana Hope-Johnstone continued to be  unapproachable.;2024-05-19;183;92
1267;-7;Shawn Twyman arrived late to class.;2024-05-06;211;1
1268;-7;Five days ago Terry Curren sent a cursed note to another student.;2024-04-07;970;76
1269;7;Six days ago Russell Henry gave a demonstration of noteworthy passion.;2023-11-09;194;17
1270;4;Two days ago Benson Paxton started being immensely helpful.;2024-05-15;661;6
1271;-5;Today Carmelita Hyland threw food during mealtime.;2024-05-21;773;50
1272;-3;Five days ago Paris Tichenor proved to be  indifferent.;2024-02-11;356;102
1273;-5;Today Clint Aspey proved to be overly unapproachable.;2024-01-18;674;29
1274;15;Today Ruby Haliburton explained the concept.;2023-11-20;180;56
1275;6;Galton Cantrell was deeply understanding.;2024-04-16;982;79
1276;-11;Six days ago Anne Lovett remained horribly unfair.;2024-04-01;813;56
1277;3;Today Sapphire Empey demonstrated outstanding passion.;2023-11-06;570;59
1278;-1;Five days ago Sienna Winslade skipped class without permission.;2024-06-23;684;53
1279;-8;Five days ago Zelda Fletcher threw food during mealtime.;2023-09-21;223;20
1280;-3;Yesterday Myra Edmondson proved to be extremely cold.;2023-11-29;52;32
1281;-8;A week ago Hilda Bowyer proved to be completely condescending.;2024-03-21;625;87
1282;-2;Today Merle Corrie happened to be wildly arrogant.;2023-10-25;591;11
1283;-5;Claudia Marshall was found wandering after curfew.;2023-12-15;316;5
1284;-5;Two days ago Evelyn Ashbee skipped class without permission.;2023-10-16;725;79
1285;3;Two days ago Paul Boot discussed the spell.;2024-01-10;688;68
1286;-4;Six days ago Godfrey Lusher continued to be  demeaning.;2024-01-09;922;37
1287;-1;Today Lorna Ecclestone remained horribly unfair.;2024-06-12;876;102
