id;value;description;award_date;student_id;teacher_id
3813;-35;Using magic in corridors;2024-08-01;6101;33
3814;-12;Breaking school rules;2023-06-06;4778;71
3815;22;Excellent classwork;2023-04-18;8182;93
3816;46;Outstanding spell performance;2024-02-20;7730;95
3817;46;Bravery in difficult situation;2024-08-30;7080;47
3818;-10;Using magic in corridors;2023-10-16;184;65
3819;-17;Being out after curfew;2023-05-17;9582;51
3820;48;Helping another student;2023-08-16;1141;52
3821;-6;Breaking school rules;2024-07-28;1932;89
3822;-3;Being late to class;2023-11-25;2764;57
3823;35;Outstanding spell performance;2024-11-15;6498;98
3824;-18;Being late to class;2024-01-21;9307;23
3825;26;Excellent classwork;2024-07-12;4573;14
3826;-14;Being late to class;2023-11-30;4348;93
3827;29;Excellent classwork;2023-09-24;5072;77
3828;-34;Disrespecting a teacher;2024-11-27;4947;42
3829;-21;Being late to class;2024-03-06;3489;90
3830;5;Bravery in difficult situation;2023-06-26;381;58
3831;32;Answering correctly in class;2024-02-05;5025;71
3832;46;Outstanding spell performance;2023-10-20;4322;55
3833;-39;Disrespecting a teacher;2024-08-15;2424;22
3834;32;Helping another student;2024-04-02;5142;58
3835;14;Excellent classwork;2024-01-14;474;42
3836;0;Breaking school rules;2023-08-24;797;3
3837;18;Excellent classwork;2023-11-24;3813;89
3838;48;Bravery in difficult situation;2023-07-28;9939;91
3839;27;Helping another student;2023-02-28;8988;39
3840;-20;Disrespecting a teacher;2024-06-22;2594;10
3841;-7;Disrespecting a teacher;2024-02-20;855;71
3842;-23;Using magic in corridors;2023-10-10;4080;45
3843;24;Excellent classwork;2024-07-26;3823;90
3844;-14;Using magic in corridors;2024-07-20;967;59
3845;-23;Using magic in corridors;2024-06-19;4278;23
3846;-32;Being out after curfew;2023-10-02;3236;47
3847;-44;Being out after curfew;2024-02-16;2814;11
3848;17;Answering correctly in class;2024-07-30;7106;31
3849;34;Helping another student;2023-07-22;2113;24
3850;1;Answering correctly in class;2024-03-30;6144;14
3851;-36;Being out after curfew;2024-06-23;5297;4
3852;-33;Disrespecting a teacher;2024-01-24;519;18
3853;10;Excellent classwork;2023-08-23;9860;97
3854;-27;Using magic in corridors;2024-11-22;8051;1
3855;34;Excellent classwork;2023-08-06;223;21
3856;-10;Disrespecting a teacher;2023-04-22;6239;73
3857;0;Breaking school rules;2023-03-31;4301;21
3858;-35;Being late to class;2023-02-18;3365;38
3859;-29;Disrespecting a teacher;2023-10-24;362;78
3860;19;Outstanding spell performance;2023-07-02;1144;45
3861;-30;Being late to class;2023-06-16;8027;50
3862;23;Bravery in difficult situation;2024-02-11;1437;17
3863;-19;Being late to class;2024-03-22;9126;25
3864;-29;Using magic in corridors;2023-05-15;3165;11
3865;43;Helping another student;2023-06-15;8526;72
3866;29;Answering correctly in class;2024-03-12;3077;89
3867;-40;Being out after curfew;2024-04-05;2092;20
3868;-23;Disrespecting a teacher;2024-05-23;1015;19
3869;-7;Using magic in corridors;2023-02-23;9678;67
3870;-15;Being out after curfew;2024-07-23;8754;76
3871;50;Excellent classwork;2023-06-13;82;78
3872;47;Bravery in difficult situation;2024-07-09;7370;93
3873;43;Helping another student;2024-07-24;7808;1
3874;-31;Breaking school rules;2024-05-02;260;18
3875;37;Excellent classwork;2024-02-15;8028;68
3876;-14;Being late to class;2024-07-12;4603;72
3877;38;Excellent classwork;2024-04-07;189;38
3878;17;Helping another student;2024-04-15;2632;25
3879;1;Outstanding spell performance;2024-04-27;7046;42
3880;31;Helping another student;2023-09-11;4430;76
3881;40;Helping another student;2024-04-10;6269;62
3882;9;Bravery in difficult situation;2023-06-17;6718;8
3883;-25;Disrespecting a teacher;2024-11-27;5810;83
3884;-5;Being late to class;2024-07-30;3715;72
3885;14;Answering correctly in class;2024-05-27;6375;84
3886;-21;Breaking school rules;2023-03-14;1405;30
3887;-10;Being out after curfew;2023-04-20;8588;41
3888;16;Excellent classwork;2024-04-12;2924;79
3889;49;Outstanding spell performance;2024-11-15;6447;26
3890;-34;Breaking school rules;2024-03-01;4182;12
3891;-2;Breaking school rules;2024-03-30;9659;55
3892;-45;Breaking school rules;2023-12-31;619;22
3893;-23;Being late to class;2023-10-10;7087;8
3894;-49;Disrespecting a teacher;2023-01-15;5152;50
3895;0;Being out after curfew;2023-11-15;2721;1
3896;-10;Being late to class;2023-07-09;5103;48
3897;-31;Using magic in corridors;2024-04-13;6463;76
3898;28;Excellent classwork;2024-09-03;1056;25
3899;-44;Breaking school rules;2023-03-18;2551;30
3900;8;Outstanding spell performance;2023-10-11;2657;90
3901;8;Answering correctly in class;2024-02-05;8487;90
3902;-31;Breaking school rules;2023-01-26;657;45
3903;0;Disrespecting a teacher;2024-06-20;7853;61
3904;5;Answering correctly in class;2023-06-21;4065;50
3905;-32;Using magic in corridors;2024-11-30;6962;76
3906;-1;Disrespecting a teacher;2024-09-15;7774;28
3907;3;Outstanding spell performance;2023-04-22;4521;84
3908;45;Bravery in difficult situation;2023-05-27;5117;49
3909;-45;Being out after curfew;2024-08-24;5324;56
3910;-31;Breaking school rules;2023-12-17;4286;57
3911;36;Answering correctly in class;2024-12-28;2085;2
3912;18;Excellent classwork;2024-05-23;5018;37
3913;-1;Using magic in corridors;2024-08-02;5150;8
3914;-12;Being late to class;2024-06-22;2279;19
3915;2;Answering correctly in class;2024-05-07;9510;76
3916;47;Outstanding spell performance;2024-02-09;3102;34
3917;13;Outstanding spell performance;2024-07-09;1282;11
3918;23;Helping another student;2024-08-15;8237;53
3919;35;Helping another student;2024-09-27;6355;0
3920;-37;Breaking school rules;2024-04-06;8195;52
3921;-39;Breaking school rules;2024-06-21;4194;66
3922;10;Answering correctly in class;2024-05-03;7723;41
3923;-10;Being late to class;2023-11-17;813;94
3924;28;Outstanding spell performance;2024-07-11;902;17
3925;31;Bravery in difficult situation;2023-01-19;9974;83
3926;46;Helping another student;2023-01-16;2643;55
3927;20;Helping another student;2024-03-28;890;20
3928;50;Excellent classwork;2024-11-13;9754;22
3929;-34;Breaking school rules;2024-01-11;213;89
3930;-24;Disrespecting a teacher;2023-08-03;802;68
3931;5;Answering correctly in class;2023-02-18;2652;91
3932;30;Outstanding spell performance;2023-12-27;2231;18
3933;44;Excellent classwork;2024-03-01;607;22
3934;-37;Breaking school rules;2023-05-26;8466;30
3935;49;Bravery in difficult situation;2023-07-14;6657;56
3936;7;Helping another student;2023-10-19;5446;68
3937;-48;Breaking school rules;2023-01-16;1253;56
3938;41;Answering correctly in class;2023-12-05;8179;21
3939;49;Outstanding spell performance;2023-10-26;5807;50
3940;13;Excellent classwork;2024-06-13;856;93
3941;-34;Disrespecting a teacher;2023-01-02;2793;4
3942;37;Answering correctly in class;2024-06-02;491;54
3943;18;Bravery in difficult situation;2024-02-08;7442;0
3944;-37;Being late to class;2024-04-06;5416;82
3945;33;Answering correctly in class;2024-03-02;6043;0
3946;-14;Breaking school rules;2023-04-12;7910;43
3947;7;Bravery in difficult situation;2024-03-22;5983;40
3948;-46;Using magic in corridors;2024-10-31;6795;22
3949;-28;Being out after curfew;2024-09-01;7149;6
3950;-20;Using magic in corridors;2024-02-13;9911;5
3951;19;Excellent classwork;2023-09-14;604;89
3952;-33;Breaking school rules;2024-05-06;2820;7
3953;-41;Being out after curfew;2023-09-25;9839;83
3954;-49;Using magic in corridors;2024-09-21;4241;5
3955;-15;Breaking school rules;2024-11-08;9317;92
3956;-10;Being late to class;2023-03-06;7551;64
3957;31;Helping another student;2024-09-16;1398;42
3958;13;Answering correctly in class;2024-05-27;6455;54
3959;6;Answering correctly in class;2023-08-27;9257;2
3960;-44;Using magic in corridors;2023-09-16;9451;51
3961;30;Helping another student;2024-11-06;1903;13
3962;20;Excellent classwork;2023-02-12;3265;80
3963;-27;Being out after curfew;2023-06-01;4783;53
3964;-10;Using magic in corridors;2024-12-02;3315;62
3965;39;Helping another student;2023-02-27;7645;63
3966;-9;Being late to class;2023-11-17;5109;53
3967;-49;Being late to class;2024-09-20;6856;28
3968;36;Excellent classwork;2023-09-16;8995;28
3969;4;Answering correctly in class;2023-10-08;9223;85
3970;-12;Being out after curfew;2023-11-15;1508;58
3971;4;Outstanding spell performance;2024-02-20;5390;98
3972;-11;Using magic in corridors;2023-12-03;7227;34
3973;-30;Being out after curfew;2024-08-11;380;29
3974;49;Outstanding spell performance;2024-11-11;7876;68
3975;6;Helping another student;2024-10-15;6433;70
3976;30;Excellent classwork;2023-02-17;4314;55
3977;1;Outstanding spell performance;2023-09-09;7030;30
3978;19;Bravery in difficult situation;2024-01-31;4132;33
3979;-10;Using magic in corridors;2024-12-18;9607;75
3980;-9;Disrespecting a teacher;2023-10-10;3643;87
3981;-35;Disrespecting a teacher;2023-02-13;4005;23
3982;24;Outstanding spell performance;2023-01-23;6291;50
3983;0;Being late to class;2023-12-28;9765;1
3984;30;Helping another student;2024-09-05;5492;79
3985;-2;Using magic in corridors;2024-11-16;9995;19
3986;25;Bravery in difficult situation;2024-01-20;189;0
3987;-2;Being out after curfew;2024-03-14;9076;29
3988;-41;Breaking school rules;2023-06-04;7208;67
3989;-22;Being late to class;2024-09-21;7061;26
3990;36;Bravery in difficult situation;2024-11-14;2887;62
3991;-18;Using magic in corridors;2024-10-14;2047;28
3992;-38;Being late to class;2024-10-18;4624;86
3993;-39;Being out after curfew;2023-09-23;5466;81
3994;12;Helping another student;2024-05-03;8222;93
3995;28;Bravery in difficult situation;2024-02-14;8123;88
3996;2;Bravery in difficult situation;2023-09-30;376;84
3997;49;Outstanding spell performance;2024-03-15;2098;1
3998;-28;Disrespecting a teacher;2023-01-22;8392;2
3999;-10;Breaking school rules;2024-06-22;4009;64
4000;-2;Using magic in corridors;2023-02-08;5357;31
4001;26;Bravery in difficult situation;2024-02-19;4860;97
4002;39;Excellent classwork;2023-09-26;7623;93
4003;-21;Disrespecting a teacher;2024-07-07;6681;91
4004;20;Bravery in difficult situation;2024-03-21;2057;29
4005;34;Excellent classwork;2024-05-30;7510;41
4006;3;Helping another student;2024-03-13;1981;18
4007;-15;Being out after curfew;2023-08-05;3654;68
4008;-8;Disrespecting a teacher;2023-07-18;9581;68
4009;-33;Disrespecting a teacher;2023-02-14;5684;97
4010;-38;Breaking school rules;2023-05-14;4605;5
4011;-39;Using magic in corridors;2023-11-06;3216;77
4012;-1;Disrespecting a teacher;2024-07-19;2552;73
4013;-15;Being out after curfew;2023-10-16;4720;49
4014;10;Bravery in difficult situation;2023-03-28;6983;36
4015;-1;Being out after curfew;2024-02-27;5279;63
4016;-24;Using magic in corridors;2023-02-25;5785;86
4017;24;Excellent classwork;2024-07-22;8168;76
4018;-23;Disrespecting a teacher;2024-04-02;9818;40
4019;5;Answering correctly in class;2024-07-08;9217;25
4020;20;Excellent classwork;2023-04-06;7975;64
4021;48;Outstanding spell performance;2023-06-27;5266;42
4022;38;Bravery in difficult situation;2024-08-23;5613;21
4023;38;Outstanding spell performance;2024-11-30;7112;11
4024;4;Helping another student;2023-02-20;1153;75
4025;-47;Being out after curfew;2023-11-12;1388;45
4026;35;Helping another student;2024-01-31;5492;69
4027;-42;Being late to class;2023-11-17;1105;89
4028;27;Bravery in difficult situation;2024-07-19;3910;94
4029;-44;Using magic in corridors;2023-04-17;1621;34
4030;-13;Being late to class;2023-01-25;2401;42
4031;-44;Disrespecting a teacher;2024-10-21;2918;20
4032;6;Bravery in difficult situation;2023-03-27;4259;13
4033;42;Outstanding spell performance;2024-04-16;4826;86
4034;-2;Being out after curfew;2024-04-10;8986;94
4035;40;Helping another student;2024-07-03;1320;45
4036;34;Answering correctly in class;2023-05-20;9713;48
4037;20;Excellent classwork;2023-05-14;7902;15
4038;-46;Using magic in corridors;2024-08-26;719;21
4039;47;Bravery in difficult situation;2023-04-26;6217;89
4040;-4;Being late to class;2023-03-01;849;82
4041;20;Excellent classwork;2023-01-31;2641;94
4042;-10;Disrespecting a teacher;2023-02-24;8992;85
4043;10;Excellent classwork;2023-04-18;7131;43
4044;32;Answering correctly in class;2023-10-20;289;40
4045;46;Outstanding spell performance;2023-10-27;6864;54
4046;39;Bravery in difficult situation;2023-11-01;5881;34
4047;9;Helping another student;2024-06-14;9452;78
4048;43;Helping another student;2023-02-03;8126;63
4049;14;Bravery in difficult situation;2024-03-11;1559;36
4050;40;Outstanding spell performance;2024-06-25;1025;4
4051;31;Bravery in difficult situation;2024-04-16;7235;20
4052;21;Answering correctly in class;2024-05-23;4113;99
4053;39;Helping another student;2024-04-20;9005;40
4054;45;Outstanding spell performance;2024-08-30;1874;55
4055;-21;Breaking school rules;2024-02-01;6462;59
4056;24;Helping another student;2023-05-12;1576;24
4057;34;Bravery in difficult situation;2024-02-26;461;54
4058;-17;Being out after curfew;2023-06-27;8957;64
4059;-47;Breaking school rules;2024-11-02;9049;73
4060;31;Outstanding spell performance;2023-07-13;8465;87
4061;-3;Using magic in corridors;2024-06-29;5232;14
4062;44;Helping another student;2024-02-28;6228;56
4063;35;Helping another student;2024-01-06;9025;82
4064;5;Excellent classwork;2023-07-28;2482;86
4065;-11;Breaking school rules;2024-04-24;2315;91
4066;32;Excellent classwork;2023-04-14;1235;14
4067;20;Helping another student;2024-11-14;2900;50
4068;-30;Being late to class;2024-04-03;1510;97
4069;50;Bravery in difficult situation;2024-11-04;4317;34
4070;-26;Using magic in corridors;2024-05-17;8041;26
4071;-27;Breaking school rules;2023-11-03;7530;80
4072;-44;Being late to class;2023-05-01;7445;46
4073;12;Answering correctly in class;2024-02-25;7077;73
4074;-40;Disrespecting a teacher;2023-10-22;2046;44
4075;8;Bravery in difficult situation;2024-08-22;4706;41
4076;17;Excellent classwork;2023-10-13;1609;70
4077;-18;Being out after curfew;2023-02-12;2582;19
4078;49;Helping another student;2024-07-26;6269;6
4079;45;Answering correctly in class;2024-06-04;3108;87
4080;3;Excellent classwork;2024-11-16;3854;72
4081;19;Bravery in difficult situation;2024-09-17;1182;49
4082;7;Excellent classwork;2024-05-08;2139;23
4083;42;Helping another student;2024-10-16;2922;56
4084;-36;Disrespecting a teacher;2024-05-13;9846;38
4085;-39;Disrespecting a teacher;2024-06-18;5242;33
4086;50;Bravery in difficult situation;2024-04-22;3840;5
4087;-6;Being late to class;2024-05-23;1983;30
4088;21;Bravery in difficult situation;2023-05-03;9008;19
4089;32;Excellent classwork;2024-04-07;2532;18
4090;10;Bravery in difficult situation;2024-06-07;3435;18
4091;-40;Disrespecting a teacher;2023-12-30;1067;84
4092;50;Outstanding spell performance;2023-12-24;7674;71
4093;36;Answering correctly in class;2023-11-04;1477;52
4094;33;Excellent classwork;2024-10-05;8003;70
4095;-3;Being out after curfew;2024-09-28;7699;34
4096;-18;Using magic in corridors;2023-03-14;8848;23
4097;-13;Disrespecting a teacher;2024-07-23;7434;22
4098;-10;Using magic in corridors;2023-04-01;4773;95
4099;-14;Disrespecting a teacher;2023-04-30;9321;3
4100;-18;Using magic in corridors;2024-10-02;661;30
4101;23;Bravery in difficult situation;2024-08-21;5474;88
4102;-43;Being out after curfew;2024-05-24;7150;59
4103;10;Outstanding spell performance;2024-05-13;1337;59
4104;-40;Disrespecting a teacher;2023-01-30;6774;57
4105;-15;Being out after curfew;2023-10-13;3294;67
4106;2;Excellent classwork;2023-12-16;8215;28
4107;0;Disrespecting a teacher;2024-09-09;6724;56
4108;-17;Breaking school rules;2023-07-21;1445;87
4109;-1;Being out after curfew;2023-11-09;6500;94
4110;27;Bravery in difficult situation;2024-01-05;540;62
4111;-5;Being late to class;2023-11-08;9386;97
4112;32;Helping another student;2023-01-09;7086;63
4113;12;Helping another student;2024-12-13;4456;51
4114;15;Helping another student;2024-11-18;5828;68
4115;-22;Being late to class;2024-01-12;9159;29
4116;-27;Being out after curfew;2024-08-17;127;75
4117;-24;Being late to class;2024-01-09;8349;29
4118;-46;Being out after curfew;2023-04-04;787;40
4119;-35;Being late to class;2023-12-05;8905;14
4120;41;Helping another student;2023-03-02;2063;13
4121;-40;Disrespecting a teacher;2023-08-15;5183;81
4122;28;Excellent classwork;2024-09-30;9101;13
4123;-12;Disrespecting a teacher;2023-05-12;3547;5
4124;-28;Being late to class;2023-11-20;7258;49
4125;39;Outstanding spell performance;2024-10-31;3334;21
4126;20;Outstanding spell performance;2024-03-13;5909;19
4127;23;Helping another student;2023-12-11;9854;74
4128;-36;Being out after curfew;2023-09-26;6578;35
4129;46;Excellent classwork;2024-11-02;5544;42
4130;42;Helping another student;2024-08-01;5061;99
4131;-23;Disrespecting a teacher;2024-08-27;9425;30
4132;32;Helping another student;2024-03-03;1579;36
4133;14;Outstanding spell performance;2024-12-16;9664;94
4134;20;Helping another student;2024-05-24;8986;93
4135;13;Answering correctly in class;2023-09-12;9424;5
4136;-48;Disrespecting a teacher;2024-06-15;6860;12
4137;-6;Being late to class;2023-01-13;2978;47
4138;-4;Breaking school rules;2023-11-26;5793;35
4139;41;Answering correctly in class;2023-02-19;4528;46
4140;-49;Being late to class;2023-08-24;491;81
4141;-5;Using magic in corridors;2023-11-17;1616;23
4142;-41;Disrespecting a teacher;2023-02-09;6652;95
4143;-18;Disrespecting a teacher;2023-02-05;2593;60
